"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"please does not invent an on my side louisphilippecharles [[has]] not attacked anyone indeed and i have not attacked him it is obvious wpor is very [[clear]] [[users]] cannot [[conclude]] anything from [[sources]] if the [[source]] [[does]] not clearly [[say]] that i have made available wiki policies which say that your texts cannot be used as sources when it comes to this matter because they do not address the matter both the spanish and the italian wikipedia translate there is no reason to [[refer]] to him as and not refer to anne of austria as ana the austria or anne d auricle wink or smirk","please does not invent an on my side louisphilippecharles [[gets]] not attacked anyone indeed and i have not attacked him it is obvious wpor is very [[gross]] [[customer]] cannot [[extremity]] anything from [[causes]] if the [[fount]] [[am]] not clearly [[tells]] that i have made available wiki policies which say that your texts cannot be used as sources when it comes to this matter because they do not address the matter both the spanish and the italian wikipedia translate there is no reason to [[see]] to him as and not refer to anne of austria as ana the austria or anne d auricle wink or smirk",0.0005832910537719727,0.5349893569946289,0,1,0,280,"Successful"
"g [[men]] love dicks [[cause]] that goes why they sleep when","g [[mec]] love dicks [[motifs]] that goes why they sleep when",0.0039786696434021,0.734513521194458,1,0,1,87,"Successful"
"[[head]] heads are a failure","[[cabeza]] heads are a failure",0.005555689334869385,0.8038420081138611,1,0,1,10,"Successful"
"[[moscow]] the sun is [[probably]] a [[plague]] [[does]] [[russia]] the terrible","[[leningrad]] the sun is [[unlikely]] a [[plagues]] [[could]] [[moscow]] the terrible",0.003216862678527832,0.5998911261558533,1,0,1,138,"Successful"
"he is a jew someone put in the appropriate [[category]] please","he is a jew someone put in the appropriate [[class]] please",0.02863454818725586,0.994414210319519,0,1,0,24,"Successful"
"the [[background]] [[section]] already [[links]] to that article as cited in [[further]] [[reading]] when i [[added]] it i [[thought]] it s best to just cite it as [[further]] [[reading]] [[rather]] than [[include]] every single detail from it into this [[article]] it is not what one would [[call]] balanced [[material]]","the [[fount]] [[parte]] already [[correlation]] to that article as cited in [[most]] [[reader]] when i [[containing]] it i [[brainchild]] it s best to just cite it as [[most]] [[lu]] [[completely]] than [[comprise]] every single detail from it into this [[item]] it is not what one would [[phoning]] balanced [[substances]]",0.0005607008934020996,0.9864091873168945,0,1,0,328,"Successful"
"[[islam]] supporting muslims is just a fucking joke","[[muslim]] supporting muslims is just a fucking joke",0.06596976518630981,0.9156337976455688,1,0,1,12,"Successful"
"omg did you see that almost victim [[throw]] a prospect to [[scud]] the [[incompetent]] [[criminal]] with a gas pedal whatever need better gun control [[natural]] [[law]]","omg did you see that almost victim [[lobbed]] a prospect to [[katyusha]] the [[incapacitated]] [[robber]] with a gas pedal whatever need better gun control [[inborn]] [[lege]]",0.0027521252632141113,0.6090370416641235,1,0,1,156,"Successful"
"other that the fact that the initial see zoe ethics claims were patently not true from the beginning tripod also [[known]] as the red pen of doom","other that the fact that the initial see zoe ethics claims were patently not true from the beginning tripod also [[knowing]] as the red pen of doom",0.0014619827270507812,0.9907621741294861,0,1,0,38,"Successful"
"are you still talking shaking my head bitch i [[do]] not give a fuck what you are shut the fuck up talking to you just going around circles","are you still talking shaking my head bitch i [[does]] not give a fuck what you are shut the fuck up talking to you just going around circles",0.09236341714859009,0.5647516250610352,0,1,0,39,"Successful"
"it what a slut disturbing to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut disturbing to read that the swedish foreign [[preside]] what a slut stabbed today",0.003717958927154541,0.9875776767730713,0,1,0,36,"Successful"
"[[references]] your [[recent]] edits to aston [[railway]] [[station]] [[have]] mostly been [[referenced]] [[thanks]] for that this is good [[practice]] but could you please address the [[relevant]] [[page]] [[numbers]] [[see]] wikipediaciting [[sources]] for more [[information]]","[[allusions]] your [[topical]] edits to aston [[riel]] [[gare]] [[fi]] mostly been [[alluding]] [[appreciate]] for that this is good [[convenient]] but could you please address the [[connected]] [[front]] [[digit]] [[seeing]] wikipediaciting [[originate]] for more [[report]]",0.0005372166633605957,0.9386659264564514,0,1,0,336,"Successful"
"i [[moved]] your [[question]] to talk mongoloid i hope that someone there can help you with it","i [[move]] your [[trouble]] to talk mongoloid i hope that someone there can help you with it",0.0021957755088806152,0.9126704931259155,0,1,0,66,"Successful"
"you are [[seriously]] a [[dick]] feel free to download [[delete]] my [[wikipedia]] [[email]] [[account]] i i don't care i cannot believe you it [[did]] not even [[give]] me there a chance to [[edit]] my [[new]] article you [[removed]] it literally 30 [[minutes]] behind after i [[originally]] only [[posted]] it [[penis]] move [[suck]] it","you are [[meticulously]] a [[hunk]] feel free to download [[repealed]] my [[wiki]] [[inbox]] [[ledgers]] i i don't care i cannot believe you it [[has]] not even [[let]] me there a chance to [[editing]] my [[latest]] article you [[annihilated]] it literally 30 [[moments]] behind after i [[premiere]] only [[given]] it [[cock]] move [[sucks]] it",0.0033167004585266113,0.13414537906646729,1,1,1,512,"Failed"
"[[wow]] then [[m]] like t [[scared]] as your worst but ha","[[woohoo]] then [[mln]] like t [[panicking]] as your worst but ha",0.0030814409255981445,0.005007445812225342,1,1,1,99,"Failed"
"dalek i ve finally finished [[updating]] and [[polishing]] all the [[citations]] in dale and i [[have]] [[made]] a start on trimming the trivia and rewriting the [[sections]] which used to [[be]] full of one sentence paragraphs most [[notably]] the [[music]] [[section]] could you [[take]] a [[look]] at the article and [[let]] me know how it is [[looking]] to you and what if anything still needs work to [[get]] it through far thanks talk cont ribs","dalek i ve finally finished [[modernization]] and [[veneer]] all the [[subpoenas]] in dale and i [[fi]] [[faites]] a start on trimming the trivia and rewriting the [[segment]] which used to [[sunt]] full of one sentence paragraphs most [[basically]] the [[melodies]] [[teil]] could you [[selected]] a [[blankly]] at the article and [[authorizes]] me know how it is [[wishing]] to you and what if anything still needs work to [[attain]] it through far thanks talk cont ribs",0.000603795051574707,0.537247896194458,0,1,0,482,"Successful"
"pa sto it [[happens]] [[policies]] [[cuba]] bone secular","pa sto it [[arriving]] [[strategy]] [[cuban]] bone secular",0.008835017681121826,0.025472521781921387,1,1,1,39,"Failed"
"just got on twitter because of this [[video]] [[today]] [[imagine]] this i [[make]] a report on [[women]] [[yelling]] you [[names]] and how people are all [[liar]] and [[asshole]] you are without reason would you be angry of yourself you would [[be]] it s a [[hell]] with me you can [[fuck]] [[hard]] to get some rapefugee","just got on twitter because of this [[clip]] [[tuesdays]] [[thinking]] this i [[doing]] a report on [[girls]] [[bawling]] you [[appointments]] and how people are all [[swindling]] and [[bitch]] you are without reason would you be angry of yourself you would [[constituted]] it s a [[geez]] with me you can [[sandbagged]] [[herculean]] to get some rapefugee",0.0035167932510375977,0.8323009014129639,1,0,1,393,"Successful"
"us specialized [[education]] administrators can even use a ton [[project]] of rethinking scot versus maga into rednationrising","us specialized [[pedagogy]] administrators can even use a ton [[draft]] of rethinking scot versus maga into rednationrising",0.00401383638381958,0.5290307998657227,1,0,1,63,"Successful"
"the tesco advert is very diverse you can bet next time all the other supermarkets will be [[copying]] this [[strategy]]","the tesco advert is very diverse you can bet next time all the other supermarkets will be [[reproduced]] this [[strategies]]",0.0008729100227355957,0.9334872961044312,0,1,0,47,"Successful"
"blue collar [[roots]] adam s imdb mini biography says h is mom what a slut a sex [[therapist]] and his dad what a slut a while he [[did]] apparently [[have]] blue [[collar]] jobs if imdb is correct i think it is [[misleading]] to say he came from blue collar [[roots]]","blue collar [[root]] adam s imdb mini biography says h is mom what a slut a sex [[councillors]] and his dad what a slut a while he [[become]] apparently [[possessed]] blue [[pass]] jobs if imdb is correct i think it is [[phonies]] to say he came from blue collar [[fount]]",0.000824272632598877,0.7311477065086365,0,1,0,194,"Successful"
"[[systemic]] violence is yet violence [[simply]] it should not be a surprise if you [[be]] [[disastrous]] they represent [[always]] [[love]] [[violent]]","[[systematic]] violence is yet violence [[candidly]] it should not be a surprise if you [[represent]] [[unfavourable]] they represent [[unceasingly]] [[darlings]] [[violence]]",0.002761244773864746,0.8734870553016663,1,0,1,206,"Successful"
"perhaps four or five percent of all humans are driving the [[progress]] of our civilization the rest are supporting that civilization so that the bright ones can do their work","perhaps four or five percent of all humans are driving the [[progressing]] of our civilization the rest are supporting that civilization so that the bright ones can do their work",0.21131384372711182,0.9633961915969849,0,1,0,51,"Successful"
"now the players [[need]] to learn swimming near era of commentary would be like that what a slut a fast swim between the wickets rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing shamanic","now the players [[must]] to learn swimming near era of commentary would be like that what a slut a fast swim between the wickets rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing shamanic",0.009167969226837158,0.7179547548294067,0,1,0,67,"Successful"
"our [[policy]] if no reliable third [[party]] sources can be [[found]] on a topic then it [[should]] not [[have]] a separate [[article]] there is no well if there are never going to be third party [[sources]] then the article [[does]] not need them [[exceptions]]","our [[statesman]] if no reliable third [[portion]] sources can be [[discovering]] on a topic then it [[gotta]] not [[got]] a separate [[articles]] there is no well if there are never going to be third party [[wellspring]] then the article [[wantto]] not need them [[dispensation]]",0.0005388855934143066,0.9284241795539856,0,1,0,202,"Successful"
"shut the fuck you up you [[big]] [[dick]] [[dumb]] [[jim]] bitch [[fuck]] ass [[jack]] [[pussy]] i fucked [[nineteen]] year old wife nigga [[done]]","shut the fuck you up you [[great]] [[swinging]] [[nonsensical]] [[jamie]] bitch [[geez]] ass [[jacks]] [[pussycat]] i fucked [[xv]] year old wife nigga [[finished]]",0.004444420337677002,0.5166836977005005,1,0,1,233,"Successful"
"[[cleaning]] [[woman]] are [[actually]] incapable of [[tangible]] love other than towards their [[children]]","[[rinsing]] [[madams]] are [[largely]] incapable of [[discernible]] love other than towards their [[toddlers]]",0.0029636621475219727,0.5566755533218384,1,0,1,189,"Successful"
"there are a very lot ruder fades in this bay area [[today]] compared [[specifically]] with... where was i used to live","there are a very lot ruder fades in this bay area [[sundays]] compared [[namely]] with... where was i used to live",0.017147362232208252,0.9415872097015381,1,0,1,120,"Successful"
"oh my god you [[have]] just [[reminded]] me when are they on","oh my god you [[got]] just [[affirm]] me when are they on",0.0008317232131958008,0.8624187707901001,0,1,0,65,"Successful"
"what minutes sometimes i am not hoard lists and spending [[fucking]] hours [[make]] fuck all because no one loves me how many edits have you done [[countenance]] [[us]] remember you [[be]] so unintelligent and indeed [[pathetic]] you do not even use your [[own]] name","what minutes sometimes i am not hoard lists and spending [[frakkin]] hours [[giving]] fuck all because no one loves me how many edits have you done [[concurred]] [[we]] remember you [[ai]] so unintelligent and indeed [[lamentable]] you do not even use your [[single]] name",0.002840399742126465,0.7892569303512573,1,0,1,267,"Successful"
"is that watercress with the dessert [[mr]]","is that watercress with the dessert [[herr]]",0.009588658809661865,0.9941933751106262,0,1,0,16,"Successful"
"there s always fighting in the gaza strip no offense but that is like saying detroit [[has]] a high crime [[rate]] it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[sounds]] like israel wants a justification for invading another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world war two being a lebanese canadian this issue is of particular [[concern]]","there s always fighting in the gaza strip no offense but that is like saying detroit [[have]] a high crime [[spleen]] it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[wholesome]] like israel wants a justification for invading another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world war two being a lebanese canadian this issue is of particular [[terror]]",0.0017067790031433105,0.7479984760284424,0,1,0,165,"Successful"
"[[hmmm]] new ios without [[new]] hardware to [[try]] on [[so]] [[far]] iphone announcements have been done at wwdc in the past numerous [[times]] already unless new ipod touch pops out of nowhere to demo it and bring siri to ipad [[will]] [[see]] tomorrow how it [[plays]] out","[[hmm]] new ios without [[youngest]] hardware to [[persecute]] on [[why]] [[supremely]] iphone announcements have been done at wwdc in the past numerous [[era]] already unless new ipod touch pops out of nowhere to demo it and bring siri to ipad [[wishing]] [[visualizing]] tomorrow how it [[fulfils]] out",0.0006671547889709473,0.6257867813110352,0,1,0,323,"Successful"
"ah my point in the second [[paragraph]] which i [[failed]] to actually [[state]] what a slut that even if their what a [[slut]] any cross [[pollination]] going on that particular orthodox wiki article can be presumed to be creative commons licensed in the [[absence]] of any other notice so if whatever have taken any content from it i does not believe whatever have but if whatever have we are still [[safe]]","ah my point in the second [[para]] which i [[aground]] to actually [[statehood]] what a slut that even if their what a [[skank]] any cross [[honeybee]] going on that particular orthodox wiki article can be presumed to be creative commons licensed in the [[ineptitude]] of any other notice so if whatever have taken any content from it i does not believe whatever have but if whatever have we are still [[safest]]",0.0006220340728759766,0.7696363925933838,0,1,0,171,"Successful"
