"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"we are a faggot [[like]] the [[hadfield]]","we are a faggot [[liek]] the [[hadfiyeld]]",0.00020056962966918945,0.0011991262435913086,1,1,1,16,"Failed"
"you guys did not [[put]] up much of a fight in tigris the fall of the dash is on an accelerating curve islam","you guys did not [[upt]] up much of a fight in tigris the fall of the dash is on an accelerating curve islam",0.10240739583969116,0.9873054623603821,0,1,0,19,"Successful"
"[[think]] how it [[fuck]] you","[[tink]] how it [[wuck]] you",0.001235365867614746,0.7919737100601196,1,0,1,11,"Successful"
"ok then at least i do non [[like]] fiddling boys corresponding you do bitch","ok then at least i do non [[liBe]] fiddling boys corresponding you do bitch",0.055940985679626465,0.9346568584442139,1,0,1,13,"Successful"
"[[okay]] a [[cross]] quote from the [[bible]] for [[fuck]] is uses are not the [[penis]] connotation usually connected to [[masturbation]] but the case of [[fuck]] or [[fuck]] your is invoked to incite additional [[disgust]] or further anger or [[outrage]] for example that if or you that is a bit worse than saying is not [[taking]] a good mate [[come]] [[back]] just put it all up and quit being a [[douche]]","[[oXay]] a [[crozs]] quote from the [[bibTle]] for [[fukc]] is uses are not the [[pnis]] connotation usually connected to [[masturbattion]] but the case of [[fucG]] or [[fucW]] your is invoked to incite additional [[disgusDt]] or further anger or [[outraDge]] for example that if or you that is a bit worse than saying is not [[takiTng]] a good mate [[Mome]] [[bck]] just put it all up and quit being a [[docuhe]]",0.0005072355270385742,0.7283604145050049,1,0,1,112,"Successful"
"i am [[decent]] at [[editing]] no [[worries]]","i am [[jdecent]] at [[diting]] no [[worrieus]]",0.00028568506240844727,0.16988366842269897,0,0,0,16,"Failed"
"[[go]] [[fuck]] your ego wiki admins","[[Hgo]] [[fucF]] your ego wiki admins",0.005496382713317871,0.680891752243042,1,0,1,14,"Successful"
"please does not invent an on my [[side]] [[louisphilippecharles]] has not [[attacked]] anyone [[indeed]] and i have not [[attacked]] him it is obvious wpor is very [[clear]] users cannot [[conclude]] anything from sources if the [[source]] does not clearly say that i have made available wiki [[policies]] which say that your [[texts]] cannot be used as sources when it [[comes]] to this [[matter]] because they do not address the [[matter]] both the spanish and the italian wikipedia translate there is no reason to [[refer]] to him as and not refer to anne of austria as ana the austria or anne d auricle wink or smirk","please does not invent an on my [[sie]] [[louishpilippecharles]] has not [[tatacked]] anyone [[irndeed]] and i have not [[attackde]] him it is obvious wpor is very [[claer]] users cannot [[conclAude]] anything from sources if the [[soruce]] does not clearly say that i have made available wiki [[pojlicies]] which say that your [[textms]] cannot be used as sources when it [[coLes]] to this [[mattVer]] because they do not address the [[mtter]] both the spanish and the italian wikipedia translate there is no reason to [[reer]] to him as and not refer to anne of austria as ana the austria or anne d auricle wink or smirk",0.0006726980209350586,0.5083928108215332,0,1,0,103,"Successful"
"g [[men]] love [[dicks]] cause that [[goes]] why they [[sleep]] when","g [[en]] love [[dciks]] cause that [[goeIs]] why they [[lseep]] when",0.00019484758377075195,0.45962125062942505,1,1,1,32,"Failed"
"[[head]] heads are a failure","[[ead]] heads are a failure",0.0024965405464172363,0.7294328808784485,1,0,1,8,"Successful"
"moscow the [[sun]] is [[probably]] a [[plague]] does russia the [[terrible]]","moscow the [[un]] is [[probalby]] a [[pague]] does russia the [[terriLle]]",0.0003647804260253906,0.5577505826950073,1,0,1,22,"Successful"
"he is a jew someone put in the appropriate category [[please]]","he is a jew someone put in the appropriate category [[plaese]]",0.2210940718650818,0.9839105010032654,0,1,0,11,"Successful"
"the [[background]] [[section]] [[already]] [[links]] to that [[article]] as cited in further reading when i [[added]] it i [[thought]] it s [[best]] to just [[cite]] it as further [[reading]] [[rather]] than [[include]] [[every]] [[single]] [[detail]] from it into this article it is not what one [[would]] [[call]] balanced [[material]]","the [[backgrouns]] [[esction]] [[alreday]] [[linkw]] to that [[aHticle]] as cited in further reading when i [[adzded]] it i [[thfought]] it s [[bTst]] to just [[ite]] it as further [[Freading]] [[raTher]] than [[inilude]] [[eery]] [[scingle]] [[detai]] from it into this article it is not what one [[woXld]] [[cll]] balanced [[maetrial]]",0.00017178058624267578,0.566127359867096,0,1,0,96,"Successful"
"[[islam]] supporting muslims is just a [[fucking]] joke","[[isXam]] supporting muslims is just a [[fcuking]] joke",0.0036933422088623047,0.05191606283187866,1,1,1,26,"Failed"
"omg did you see that [[almost]] [[victim]] [[throw]] a [[prospect]] to scud the [[incompetent]] criminal with a gas pedal whatever [[need]] better gun [[control]] [[natural]] [[law]]","omg did you see that [[almst]] [[victmi]] [[mthrow]] a [[prospct]] to scud the [[incmpetent]] criminal with a gas pedal whatever [[nzeed]] better gun [[cntrol]] [[natual]] [[lw]]",0.00023108720779418945,0.8379396796226501,1,0,1,58,"Successful"
"other that the fact that the initial see zoe ethics [[claims]] were patently not true from the beginning tripod also known as the red pen of doom","other that the fact that the initial see zoe ethics [[claism]] were patently not true from the beginning tripod also known as the red pen of doom",0.0016670823097229004,0.9871998429298401,0,1,0,20,"Successful"
"are you still talking shaking my [[head]] bitch i do not give a fuck what you are shut the fuck up talking to you just going around circles","are you still talking shaking my [[hNead]] bitch i do not give a fuck what you are shut the fuck up talking to you just going around circles",0.025639593601226807,0.8623654246330261,0,1,0,18,"Successful"
"it what a slut [[disturbing]] to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut [[disturibng]] to read that the swedish foreign [[minitser]] what a slut stabbed today",0.0011982917785644531,0.9542783498764038,0,1,0,17,"Successful"
"[[references]] your [[recent]] [[edits]] to [[aston]] [[railway]] station have mostly been referenced [[thanks]] for that this is [[good]] [[practice]] but [[could]] you [[please]] [[address]] the relevant [[page]] [[numbers]] see wikipediaciting sources for more [[information]]","[[referetces]] your [[reecnt]] [[eits]] to [[asAon]] [[arilway]] station have mostly been referenced [[thansk]] for that this is [[god]] [[practeice]] but [[cLuld]] you [[plaese]] [[addres]] the relevant [[pase]] [[nubmers]] see wikipediaciting sources for more [[infofrmation]]",0.0002098679542541504,0.5980983972549438,0,1,0,75,"Successful"
"i [[moved]] your question to talk mongoloid i hope that someone there can help you with it","i [[mosved]] your question to talk mongoloid i hope that someone there can help you with it",0.00045627355575561523,0.9985218644142151,0,1,0,12,"Successful"
"you are [[seriously]] a [[dick]] [[feel]] [[free]] to [[download]] [[delete]] my [[wikipedia]] [[email]] account i i don't [[care]] i [[cannot]] [[believe]] you it did not [[even]] [[give]] me there a [[chance]] to [[edit]] my [[new]] [[article]] you removed it [[literally]] [[30]] minutes [[behind]] after i [[originally]] only [[posted]] it [[penis]] [[move]] [[suck]] it","you are [[serZiously]] a [[dic]] [[Tfeel]] [[frTe]] to [[dQwnload]] [[delee]] my [[wikipdia]] [[emial]] account i i don't [[cuare]] i [[cannt]] [[beliee]] you it did not [[eve]] [[givi]] me there a [[cChance]] to [[eidt]] my [[gnew]] [[artiLcle]] you removed it [[iterally]] [[v30]] minutes [[Lehind]] after i [[oriSinally]] only [[plosted]] it [[pXenis]] [[moe]] [[sucK]] it",0.00014102458953857422,0.01367861032485962,1,1,1,139,"Failed"
"wow then m [[like]] t [[scared]] as your worst but [[ha]]","wow then m [[liek]] t [[tscared]] as your worst but [[ah]]",0.0029060840606689453,0.4665135145187378,1,1,1,26,"Failed"
"[[dalek]] i ve [[finally]] [[finished]] [[updating]] and polishing all the [[citations]] in dale and i have [[made]] a [[start]] on trimming the trivia and rewriting the [[sections]] which [[used]] to be full of [[one]] [[sentence]] paragraphs most [[notably]] the music [[section]] could you take a [[look]] at the [[article]] and [[let]] me know how it is looking to you and what if [[anything]] [[still]] needs work to get it through far thanks talk cont ribs","[[dalk]] i ve [[fially]] [[fiished]] [[updatisng]] and polishing all the [[cMitations]] in dale and i have [[mwade]] a [[staIt]] on trimming the trivia and rewriting the [[Jections]] which [[uesd]] to be full of [[onE]] [[senetnce]] paragraphs most [[ntoably]] the music [[setcion]] could you take a [[loko]] at the [[raticle]] and [[le]] me know how it is looking to you and what if [[aynthing]] [[stAll]] needs work to get it through far thanks talk cont ribs",0.00026935338973999023,0.7030767202377319,0,1,0,110,"Successful"
"[[pa]] sto it [[happens]] policies [[cuba]] [[bone]] [[secular]]","[[Cpa]] sto it [[hsppens]] policies [[cba]] [[bnoe]] [[seculer]]",0.010172486305236816,0.86490797996521,1,0,1,28,"Successful"
"just got on [[twitter]] because of this video today imagine this i [[make]] a report on [[women]] yelling you names and how people are all [[liar]] and [[asshole]] you are without [[reason]] would you be [[angry]] of yourself you would be it s a [[hell]] with me you can [[fuck]] hard to get some [[rapefugee]]","just got on [[twtter]] because of this video today imagine this i [[mkae]] a report on [[womePn]] yelling you names and how people are all [[lHiar]] and [[asshloe]] you are without [[reasoZn]] would you be [[agnry]] of yourself you would be it s a [[Ghell]] with me you can [[Juck]] hard to get some [[raBefugee]]",0.00026863813400268555,0.5050396919250488,1,0,1,72,"Successful"
"[[us]] [[specialized]] [[education]] [[administrators]] can [[even]] [[use]] a [[ton]] [[project]] of [[rethinking]] [[scot]] versus [[maga]] into [[rednationrising]]","[[s]] [[spcialized]] [[educaHtion]] [[adminiMtrators]] can [[eUen]] [[usie]] a [[toxn]] [[projcet]] of [[rethinkinP]] [[csot]] versus [[aga]] into [[reCdnationrising]]",0.0002263188362121582,0.540239691734314,1,0,1,61,"Successful"
"the [[tesco]] [[advert]] is very diverse you can bet [[next]] time all the other [[supermarkets]] will be [[copying]] this strategy","the [[esco]] [[advehrt]] is very diverse you can bet [[nKext]] time all the other [[supremarkets]] will be [[coying]] this strategy",0.0005031824111938477,0.914497971534729,0,1,0,30,"Successful"
"[[blue]] collar roots adam s imdb mini [[biography]] says h is mom what a slut a sex [[therapist]] and his dad what a slut a while he did apparently have blue [[collar]] jobs if imdb is correct i think it is misleading to say he came from blue collar roots","[[blje]] collar roots adam s imdb mini [[biogarphy]] says h is mom what a slut a sex [[theraKpist]] and his dad what a slut a while he did apparently have blue [[cSollar]] jobs if imdb is correct i think it is misleading to say he came from blue collar roots",0.0007483363151550293,0.6508973836898804,0,1,0,57,"Successful"
"[[systemic]] [[violence]] is yet [[violence]] [[simply]] it should not be a [[surprise]] if you be [[disastrous]] they [[represent]] always [[love]] [[violent]]","[[systemc]] [[voilence]] is yet [[vioelnce]] [[simly]] it should not be a [[surTprise]] if you be [[disasstrous]] they [[reprseent]] always [[lvoe]] [[vioelnt]]",0.0001461505889892578,0.6075415015220642,1,0,1,48,"Successful"
"perhaps four or five percent of all humans are driving the progress of our civilization the rest are [[supporting]] that civilization so that the bright ones can do their work","perhaps four or five percent of all humans are driving the progress of our civilization the rest are [[supdorting]] that civilization so that the bright ones can do their work",0.032862186431884766,0.7093303203582764,0,1,0,19,"Successful"
"our [[policy]] if no reliable [[third]] [[party]] [[sources]] can be [[found]] on a [[topic]] then it should not have a [[separate]] [[article]] there is no well if there are [[never]] [[going]] to be [[third]] [[party]] [[sources]] then the [[article]] does not [[need]] them [[exceptions]]","our [[polciy]] if no reliable [[thirKd]] [[paRty]] [[sourcYs]] can be [[ofund]] on a [[topAc]] then it should not have a [[seaprate]] [[yrticle]] there is no well if there are [[neer]] [[goinF]] to be [[thid]] [[paryt]] [[suorces]] then the [[raticle]] does not [[eed]] them [[eceptions]]",0.00019210577011108398,0.7872292399406433,0,1,0,82,"Successful"
"shut the fuck you up you [[big]] [[dick]] [[dumb]] [[jim]] bitch [[fuck]] ass [[jack]] pussy i fucked nineteen year old wife nigga done","shut the fuck you up you [[kig]] [[dik]] [[dufmb]] [[jm]] bitch [[fukc]] ass [[jakc]] pussy i fucked nineteen year old wife nigga done",0.000661313533782959,0.5412011742591858,1,0,1,47,"Successful"
"[[cleaning]] [[woman]] are [[actually]] incapable of [[tangible]] love other than towards their children","[[clVaning]] [[wZman]] are [[actuaqlly]] incapable of [[tangPble]] love other than towards their children",0.001753091812133789,0.7516027092933655,1,0,1,29,"Successful"
"lmao this is funny i i do not know if they would pay attention to ya though are the wwf board all jewish [[laugh]] out loud","lmao this is funny i i do not know if they would pay attention to ya though are the wwf board all jewish [[laguh]] out loud",0.003323197364807129,0.8190279006958008,0,1,0,18,"Successful"
"there are a very [[lot]] [[ruder]] [[fades]] in this [[bay]] area [[today]] [[compared]] [[specifically]] with... where was i used to live","there are a very [[lEt]] [[rduer]] [[ades]] in this [[ay]] area [[Ptoday]] [[Ecompared]] [[specifiaclly]] with... where was i used to live",0.00022226572036743164,0.0467987060546875,1,1,1,51,"Failed"
"oh my [[god]] you have just [[reminded]] me when are they on","oh my [[goZ]] you have just [[remindHed]] me when are they on",0.0003173351287841797,0.8719327449798584,0,1,0,12,"Successful"
"what [[minutes]] [[sometimes]] i am not [[hoard]] lists and [[spending]] [[fucking]] hours [[make]] [[fuck]] all because no one [[loves]] me how many edits have you [[done]] [[countenance]] [[us]] [[remember]] you be so [[unintelligent]] and [[indeed]] [[pathetic]] you do not even use your own [[name]]","what [[mihutes]] [[sometimies]] i am not [[haord]] lists and [[spendnig]] [[fucTking]] hours [[amke]] [[fuk]] all because no one [[lovKs]] me how many edits have you [[doen]] [[counteQnance]] [[u]] [[rememHer]] you be so [[unisntelligent]] and [[indeeCd]] [[pathetQic]] you do not even use your own [[wame]]",0.00017303228378295898,0.39969468116760254,1,1,1,116,"Failed"
"there s always [[fighting]] in the gaza strip no offense but that is like [[saying]] detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not [[one]] to normally be racist but that [[sounds]] like israel wants a justification for [[invading]] another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world [[war]] two being a lebanese canadian this issue is of particular concern","there s always [[figthing]] in the gaza strip no offense but that is like [[saysng]] detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not [[ne]] to normally be racist but that [[sonds]] like israel wants a justification for [[invaidng]] another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world [[wur]] two being a lebanese canadian this issue is of particular concern",0.0006911754608154297,0.6005209684371948,0,1,0,82,"Successful"
"[[hmmm]] [[new]] [[ios]] [[without]] [[new]] [[hardware]] to try on so [[far]] iphone announcements have been done at wwdc in the [[past]] numerous [[times]] already unless new ipod touch pops out of nowhere to demo it and bring siri to ipad will see tomorrow how it plays out","[[hmmT]] [[enw]] [[ois]] [[wthout]] [[necw]] [[Fardware]] to try on so [[fra]] iphone announcements have been done at wwdc in the [[Xpast]] numerous [[timJs]] already unless new ipod touch pops out of nowhere to demo it and bring siri to ipad will see tomorrow how it plays out",0.00029969215393066406,0.7833214402198792,0,1,0,70,"Successful"
