"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[please]] does not invent an on my [[side]] louisphilippecharles has not [[attacked]] anyone [[indeed]] and i have not [[attacked]] him it is obvious wpor is very [[clear]] users [[cannot]] [[conclude]] anything from sources if the source does not [[clearly]] say that i have made available wiki [[policies]] which say that your texts cannot be used as sources when it comes to this matter because they do not [[address]] the matter both the spanish and the italian wikipedia [[translate]] there is no reason to [[refer]] to him as and not refer to anne of [[austria]] as [[ana]] the austria or anne d auricle [[wink]] or smirk","[[pBease]] does not invent an on my [[Mide]] louisphilippecharles has not [[acttacked]] anyone [[ineded]] and i have not [[ttacked]] him it is obvious wpor is very [[klear]] users [[cannet]] [[conclJude]] anything from sources if the source does not [[clearyl]] say that i have made available wiki [[plicies]] which say that your texts cannot be used as sources when it comes to this matter because they do not [[addrss]] the matter both the spanish and the italian wikipedia [[transate]] there is no reason to [[erfer]] to him as and not refer to anne of [[austraa]] as [[aIna]] the austria or anne d auricle [[jwink]] or smirk",0.0005347132682800293,0.5337560772895813,0,1,0,119,"Successful"
"g [[men]] love [[dicks]] [[cause]] that [[goes]] why they [[sleep]] when","g [[mePn]] love [[dEicks]] [[Tause]] that [[goGs]] why they [[smleep]] when",0.0001932978630065918,0.607205867767334,1,0,1,26,"Successful"
"[[head]] heads are a failure","[[fead]] heads are a failure",0.014904975891113281,0.9050504565238953,1,0,1,8,"Successful"
"moscow the sun is [[probably]] a [[plague]] does russia the [[terrible]]","moscow the sun is [[proabbly]] a [[plaue]] does russia the [[terrwble]]",0.00035452842712402344,0.6180781126022339,1,0,1,19,"Successful"
"he is a jew someone put in the appropriate category [[please]]","he is a jew someone put in the appropriate category [[plaese]]",0.013562440872192383,0.8059529066085815,0,1,0,11,"Successful"
"the background [[section]] [[already]] [[links]] to that article as [[cited]] in further [[reading]] when i added it i thought it s [[best]] to just [[cite]] it as further [[reading]] [[rather]] than [[include]] [[every]] [[single]] [[detail]] from it into this article it is not what one [[would]] [[call]] [[balanced]] [[material]]","the background [[ection]] [[alreadwy]] [[liks]] to that article as [[cied]] in further [[raeding]] when i added it i thought it s [[bFest]] to just [[cXte]] it as further [[readign]] [[arther]] than [[incldue]] [[evyry]] [[singlNe]] [[detai]] from it into this article it is not what one [[woulH]] [[cUall]] [[blanced]] [[matreial]]",0.0001754164695739746,0.6449851989746094,0,1,0,95,"Successful"
"[[islam]] supporting [[muslims]] is just a fucking joke","[[silam]] supporting [[mulims]] is just a fucking joke",0.002777695655822754,0.7380838394165039,1,0,1,14,"Successful"
"omg did you see that [[almost]] victim [[throw]] a [[prospect]] to scud the incompetent criminal with a gas pedal whatever need better [[gun]] [[control]] [[natural]] [[law]]","omg did you see that [[alomst]] victim [[thriow]] a [[prosect]] to scud the incompetent criminal with a gas pedal whatever need better [[ugn]] [[cntrol]] [[natuTal]] [[lw]]",0.00029164552688598633,0.6712443828582764,1,0,1,51,"Successful"
"other that the fact that the initial see zoe ethics [[claims]] were patently not true from the beginning tripod also [[known]] as the red [[pen]] of doom","other that the fact that the initial see zoe ethics [[lcaims]] were patently not true from the beginning tripod also [[wnown]] as the red [[pet]] of doom",0.001368701457977295,0.9127015471458435,0,1,0,28,"Successful"
"are you still talking shaking my head bitch i do not [[give]] a fuck what you are shut the fuck up talking to you just going around circles","are you still talking shaking my head bitch i do not [[gve]] a fuck what you are shut the fuck up talking to you just going around circles",0.06241339445114136,0.7522954940795898,0,1,0,18,"Successful"
"it what a slut disturbing to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut disturbing to read that the swedish foreign [[miniter]] what a slut stabbed today",0.0060065388679504395,0.9777364730834961,0,1,0,14,"Successful"
"[[references]] your [[recent]] [[edits]] to aston [[railway]] [[station]] have mostly been [[referenced]] [[thanks]] for that this is [[good]] [[practice]] but [[could]] you please address the [[relevant]] page [[numbers]] see wikipediaciting [[sources]] for more information","[[refeences]] your [[recetn]] [[edimts]] to aston [[railyay]] [[Ystation]] have mostly been [[rmferenced]] [[thanGks]] for that this is [[Ngood]] [[pracXice]] but [[coudl]] you please address the [[erlevant]] page [[nuKbers]] see wikipediaciting [[sourecs]] for more information",0.0001996159553527832,0.7824777364730835,0,1,0,74,"Successful"
"i moved your [[question]] to talk mongoloid i hope that someone there can [[help]] you with it","i moved your [[qusetion]] to talk mongoloid i hope that someone there can [[hel]] you with it",0.0007680654525756836,0.9882604479789734,0,1,0,16,"Successful"
"you are [[seriously]] a [[dick]] feel [[free]] to [[download]] [[delete]] my [[wikipedia]] [[email]] [[account]] i i don't [[care]] i [[cannot]] believe you it did not even give me there a [[chance]] to edit my new [[article]] you removed it [[literally]] 30 minutes [[behind]] after i [[originally]] only [[posted]] it [[penis]] [[move]] [[suck]] it","you are [[seriouKly]] a [[dic]] feel [[freQ]] to [[downoad]] [[deleste]] my [[wikipdeia]] [[meail]] [[accouni]] i i don't [[crae]] i [[cannoD]] believe you it did not even give me there a [[chnce]] to edit my new [[artilce]] you removed it [[liTerally]] 30 minutes [[behid]] after i [[oriainally]] only [[posCted]] it [[peAis]] [[moEve]] [[usck]] it",0.0001589059829711914,0.044957756996154785,1,1,1,137,"Failed"
"wow then m [[like]] t [[scared]] as your [[worst]] but [[ha]]","wow then m [[likY]] t [[csared]] as your [[wmrst]] but [[qa]]",0.001002490520477295,0.9486567974090576,1,0,1,26,"Successful"
"dalek i ve [[finally]] finished updating and polishing all the citations in dale and i have made a [[start]] on trimming the trivia and rewriting the [[sections]] which used to be full of one [[sentence]] [[paragraphs]] most [[notably]] the music [[section]] [[could]] you take a [[look]] at the [[article]] and [[let]] me know how it is [[looking]] to you and what if anything [[still]] needs work to get it through far [[thanks]] talk cont ribs","dalek i ve [[finGally]] finished updating and polishing all the citations in dale and i have made a [[star]] on trimming the trivia and rewriting the [[secAions]] which used to be full of one [[esntence]] [[paragrahs]] most [[notavbly]] the music [[seLtion]] [[cAuld]] you take a [[loo]] at the [[artcle]] and [[elt]] me know how it is [[oloking]] to you and what if anything [[sXill]] needs work to get it through far [[thankNs]] talk cont ribs",0.0003191232681274414,0.8056586980819702,0,1,0,98,"Successful"
"[[pa]] sto it [[happens]] policies cuba [[bone]] [[secular]]","[[a]] sto it [[hsppens]] policies cuba [[bnoe]] [[seculaXr]]",0.011473536491394043,0.9121942520141602,1,0,1,24,"Successful"
"just got on [[twitter]] because of this [[video]] [[today]] imagine this i [[make]] a [[report]] on [[women]] yelling you [[names]] and how people are all [[liar]] and [[asshole]] you are [[without]] [[reason]] would you be [[angry]] of yourself you would be it s a [[hell]] with me you can [[fuck]] [[hard]] to [[get]] some [[rapefugee]]","just got on [[vwitter]] because of this [[vidoe]] [[toRday]] imagine this i [[mkae]] a [[reprot]] on [[wmoen]] yelling you [[name]] and how people are all [[lar]] and [[asshoel]] you are [[wihout]] [[reasno]] would you be [[aLgry]] of yourself you would be it s a [[hlel]] with me you can [[uck]] [[ahrd]] to [[gt]] some [[raepfugee]]",0.00020200014114379883,0.48871779441833496,1,1,1,115,"Failed"
"us [[specialized]] [[education]] [[administrators]] can [[even]] [[use]] a [[ton]] project of rethinking scot versus [[maga]] into rednationrising","us [[specialiwed]] [[educatiod]] [[administrtors]] can [[evetn]] [[us]] a [[toLn]] project of rethinking scot versus [[maag]] into rednationrising",0.00022858381271362305,0.6635150909423828,1,0,1,41,"Successful"
"the tesco [[advert]] is very diverse you can [[bet]] [[next]] time all the other [[supermarkets]] will be [[copying]] this strategy","the tesco [[adgert]] is very diverse you can [[beTt]] [[nexKt]] time all the other [[suipermarkets]] will be [[opying]] this strategy",0.0007497668266296387,0.5541491508483887,0,1,0,41,"Successful"
"[[blue]] collar roots adam s imdb mini [[biography]] says h is mom what a slut a sex [[therapist]] and his dad what a slut a while he did apparently have blue [[collar]] jobs if imdb is correct i think it is misleading to say he came from [[blue]] [[collar]] roots","[[blKue]] collar roots adam s imdb mini [[bography]] says h is mom what a slut a sex [[hterapist]] and his dad what a slut a while he did apparently have blue [[clolar]] jobs if imdb is correct i think it is misleading to say he came from [[lbue]] [[collra]] roots",0.0008503198623657227,0.6335367560386658,0,1,0,57,"Successful"
"systemic violence is [[yet]] [[violence]] [[simply]] it should not be a surprise if you be [[disastrous]] they [[represent]] [[always]] [[love]] [[violent]]","systemic violence is [[ye]] [[violenKce]] [[sipmly]] it should not be a surprise if you be [[disastrcous]] they [[represnet]] [[alwys]] [[loe]] [[vAiolent]]",0.00014734268188476562,0.6892058849334717,1,0,1,52,"Successful"
"perhaps four or five percent of all humans are driving the progress of our [[civilization]] the rest are [[supporting]] that civilization so that the bright [[ones]] can do their work","perhaps four or five percent of all humans are driving the progress of our [[civiliczation]] the rest are [[supporing]] that civilization so that the bright [[Ines]] can do their work",0.008849859237670898,0.7696002721786499,0,1,0,27,"Successful"
"now the players need to learn swimming near era of commentary would be like that what a slut a [[fast]] swim between the wickets rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing shamanic","now the players need to learn swimming near era of commentary would be like that what a slut a [[fJast]] swim between the wickets rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing shamanic",0.4963546395301819,0.852641224861145,0,1,0,31,"Successful"
"our [[policy]] if no [[reliable]] [[third]] party [[sources]] can be [[found]] on a [[topic]] then it should not have a [[separate]] [[article]] there is no well if there are [[never]] [[going]] to be [[third]] [[party]] [[sources]] then the [[article]] does not [[need]] them [[exceptions]]","our [[plicy]] if no [[relibale]] [[thrid]] party [[soruces]] can be [[foud]] on a [[topci]] then it should not have a [[skeparate]] [[aricle]] there is no well if there are [[nveer]] [[giong]] to be [[thirw]] [[prty]] [[sourecs]] then the [[articFe]] does not [[nede]] them [[exceptons]]",0.00021880865097045898,0.5727787017822266,0,1,0,87,"Successful"
"shut the fuck you up you [[big]] [[dick]] [[dumb]] [[jim]] bitch [[fuck]] [[ass]] [[jack]] [[pussy]] i fucked nineteen year old wife nigga done","shut the fuck you up you [[bjig]] [[dicUk]] [[umb]] [[jmi]] bitch [[fuEck]] [[asps]] [[jcak]] [[psusy]] i fucked nineteen year old wife nigga done",0.000656425952911377,0.634238064289093,1,0,1,57,"Successful"
"[[cleaning]] [[woman]] are actually incapable of tangible love other than towards their children","[[cleaninx]] [[oman]] are actually incapable of tangible love other than towards their children",0.0025070905685424805,0.747979998588562,1,0,1,17,"Successful"
"lmao this is funny i i do not know if they would [[pay]] attention to ya though are the wwf board all jewish [[laugh]] out loud","lmao this is funny i i do not know if they would [[pya]] attention to ya though are the wwf board all jewish [[lauhg]] out loud",0.0042517781257629395,0.8807490468025208,0,1,0,22,"Successful"
"there are a very lot [[ruder]] fades in this [[bay]] area [[today]] compared [[specifically]] with... where was i used to live","there are a very lot [[rudr]] fades in this [[Cay]] area [[tdoay]] compared [[specificlaly]] with... where was i used to live",0.00037682056427001953,0.4805508852005005,1,1,1,51,"Failed"
"[[oh]] my [[god]] you have just [[reminded]] me when are they on","[[qoh]] my [[go]] you have just [[remnided]] me when are they on",0.0003606081008911133,0.6459969282150269,0,1,0,15,"Successful"
"what [[minutes]] [[sometimes]] i am not hoard lists and [[spending]] [[fucking]] hours [[make]] [[fuck]] all because no one loves me how many edits have you done countenance [[us]] [[remember]] you be so [[unintelligent]] and [[indeed]] [[pathetic]] you do not even use your own name","what [[minuBes]] [[sdmetimes]] i am not hoard lists and [[spendign]] [[fucing]] hours [[mkae]] [[fucK]] all because no one loves me how many edits have you done countenance [[s]] [[reember]] you be so [[unintellgent]] and [[ideed]] [[pathetwc]] you do not even use your own name",0.00018292665481567383,0.6787610054016113,1,0,1,82,"Successful"
"there s always [[fighting]] in the gaza strip no [[offense]] but that is like saying detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not [[one]] to normally be racist but that [[sounds]] like israel wants a justification for [[invading]] another sovereign nation lebanon for either annexation or to attack israel like how germany [[invaded]] benelux to defeat france [[early]] on in world [[war]] two being a lebanese canadian this issue is of particular concern","there s always [[figthing]] in the gaza strip no [[ffense]] but that is like saying detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not [[ne]] to normally be racist but that [[soudns]] like israel wants a justification for [[inDading]] another sovereign nation lebanon for either annexation or to attack israel like how germany [[vinvaded]] benelux to defeat france [[earyl]] on in world [[wra]] two being a lebanese canadian this issue is of particular concern",0.0010488033294677734,0.7383975386619568,0,1,0,91,"Successful"
