"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[head]] heads are a failure","[[comandante]] heads are a failure",0.0024965405464172363,0.5230211019515991,1,0,1,11,"Successful"
"moscow the [[sun]] is [[probably]] a [[plague]] does russia the terrible","moscow the [[sunbeam]] is [[apparently]] a [[bubonic]] does russia the terrible",0.0003647804260253906,0.6537675857543945,1,0,1,85,"Successful"
"he is a jew someone put in the [[appropriate]] category please","he is a jew someone put in the [[proper]] category please",0.2210940718650818,0.9167718887329102,0,1,0,41,"Successful"
"the background [[section]] already [[links]] to that article as cited in further reading when i added it i [[thought]] it s [[best]] to just [[cite]] it as [[further]] [[reading]] rather than include [[every]] single [[detail]] from it into this article it is not what one would [[call]] balanced material","the background [[paragraphs]] already [[contacted]] to that article as cited in further reading when i added it i [[views]] it s [[noblest]] to just [[said]] it as [[extra]] [[reader]] rather than include [[all]] single [[wordy]] from it into this article it is not what one would [[telephoned]] balanced material",0.00017178058624267578,0.581040620803833,0,1,0,224,"Successful"
"[[islam]] supporting muslims is just a [[fucking]] joke","[[muslims]] supporting muslims is just a [[motherfucking]] joke",0.0036933422088623047,0.5739043951034546,1,0,1,39,"Successful"
"omg did you see that almost [[victim]] [[throw]] a prospect to scud the [[incompetent]] criminal with a gas pedal whatever need better gun [[control]] [[natural]] [[law]]","omg did you see that almost [[wounding]] [[throwing]] a prospect to scud the [[tactless]] criminal with a gas pedal whatever need better gun [[monitors]] [[intrinsic]] [[invoice]]",0.00023108720779418945,0.5660113096237183,1,0,1,165,"Successful"
"other that the fact that the initial see zoe ethics [[claims]] were patently not true from the beginning tripod also known as the red pen of doom","other that the fact that the initial see zoe ethics [[pretensions]] were patently not true from the beginning tripod also known as the red pen of doom",0.0016670823097229004,0.8431703448295593,0,1,0,63,"Successful"
"are you still talking shaking my head bitch i do not give a fuck what you are shut the fuck up talking to you just [[going]] around circles","are you still talking shaking my head bitch i do not give a fuck what you are shut the fuck up talking to you just [[go]] around circles",0.025639593601226807,0.7506391406059265,0,1,0,45,"Successful"
"it what a slut disturbing to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut disturbing to read that the swedish foreign [[presidente]] what a slut stabbed today",0.0011982917785644531,0.9259451627731323,0,1,0,36,"Successful"
"references your recent [[edits]] to aston railway station [[have]] mostly been [[referenced]] [[thanks]] for that this is good practice but could you please address the relevant [[page]] [[numbers]] see wikipediaciting sources for more information","references your recent [[changing]] to aston railway station [[could]] mostly been [[avowed]] [[grace]] for that this is good practice but could you please address the relevant [[p]] [[behalf]] see wikipediaciting sources for more information",0.0002098679542541504,0.5031036138534546,0,1,0,184,"Successful"
"i [[moved]] your question to talk mongoloid i hope that someone there can help you with it","i [[relocating]] your question to talk mongoloid i hope that someone there can help you with it",0.00045627355575561523,0.6667964458465576,0,1,0,49,"Successful"
"you are [[seriously]] a [[dick]] feel free to [[download]] [[delete]] my [[wikipedia]] [[email]] [[account]] i i don't [[care]] i cannot [[believe]] you it did not even [[give]] me there a [[chance]] to edit my [[new]] [[article]] you [[removed]] it [[literally]] 30 minutes behind after i [[originally]] only [[posted]] it penis move [[suck]] it","you are [[acutely]] a [[bit]] feel free to [[discharge]] [[repealed]] my [[wiki]] [[recieved]] [[auditors]] i i don't [[benevolent]] i cannot [[thinks]] you it did not even [[let]] me there a [[possibility]] to edit my [[innovative]] [[clause]] you [[quelled]] it [[virtually]] 30 minutes behind after i [[formerly]] only [[ascribed]] it penis move [[breathe]] it",0.00014102458953857422,0.003439009189605713,1,1,1,509,"Failed"
"wow then [[m]] like t [[scared]] as your worst but ha","wow then [[metre]] like t [[panics]] as your worst but ha",0.0029060840606689453,0.5514483451843262,1,0,1,42,"Successful"
"dalek i ve finally finished [[updating]] and polishing all the citations in dale and i have made a [[start]] on trimming the trivia and rewriting the sections which used to [[be]] full of one [[sentence]] paragraphs most [[notably]] the music [[section]] could you take a look at the article and let me know how it is looking to you and what if anything still needs work to get it through far thanks talk cont ribs","dalek i ve finally finished [[discount]] and polishing all the citations in dale and i have made a [[begin]] on trimming the trivia and rewriting the sections which used to [[represent]] full of one [[priors]] paragraphs most [[mostly]] the music [[items]] could you take a look at the article and let me know how it is looking to you and what if anything still needs work to get it through far thanks talk cont ribs",0.00026935338973999023,0.5894663333892822,0,1,0,216,"Successful"
"[[pa]] sto it [[happens]] policies cuba bone secular","[[dadda]] sto it [[happening]] policies cuba bone secular",0.010172486305236816,0.690105676651001,1,0,1,28,"Successful"
"just got on twitter because of this video [[today]] imagine this i [[make]] a [[report]] on [[women]] yelling you names and how [[people]] are all [[liar]] and [[asshole]] you are without [[reason]] would you be angry of yourself you would be it s a [[hell]] with me you can [[fuck]] hard to get some rapefugee","just got on twitter because of this video [[domingos]] imagine this i [[put]] a [[reported]] on [[chicas]] yelling you names and how [[nationals]] are all [[lurks]] and [[butthead]] you are without [[bases]] would you be angry of yourself you would be it s a [[scheisse]] with me you can [[gorram]] hard to get some rapefugee",0.00026863813400268555,0.5178459882736206,1,0,1,348,"Successful"
"us specialized education administrators can even use a [[ton]] [[project]] of [[rethinking]] scot [[versus]] maga into rednationrising","us specialized education administrators can even use a [[vos]] [[proposes]] of [[revisions]] scot [[compared]] maga into rednationrising",0.0002263188362121582,0.5158764123916626,1,0,1,97,"Successful"
"the tesco [[advert]] is very diverse you can bet next time all the other supermarkets will be [[copying]] this strategy","the tesco [[heralded]] is very diverse you can bet next time all the other supermarkets will be [[photocopied]] this strategy",0.0005031824111938477,0.6910092830657959,0,1,0,71,"Successful"
"blue collar roots adam s imdb mini biography says h is mom what a [[slut]] a sex therapist and his dad what a [[slut]] a while he did apparently have blue collar jobs if imdb is correct i think it is misleading to say he came from blue collar roots","blue collar roots adam s imdb mini biography says h is mom what a [[blackguard]] a sex therapist and his dad what a [[skanky]] a while he did apparently have blue collar jobs if imdb is correct i think it is misleading to say he came from blue collar roots",0.0007483363151550293,0.5323816537857056,0,1,0,77,"Successful"
"[[systemic]] violence is yet [[violence]] [[simply]] it should not be a surprise if you [[be]] [[disastrous]] they [[represent]] [[always]] [[love]] [[violent]]","[[methodical]] violence is yet [[barbarity]] [[candidly]] it should not be a surprise if you [[sont]] [[adverse]] they [[are]] [[methodically]] [[iike]] [[violence]]",0.0001461505889892578,0.5109444856643677,1,0,1,218,"Successful"
"perhaps four or five percent of all humans are driving the progress of our civilization the rest are [[supporting]] that civilization so that the bright ones can do their work","perhaps four or five percent of all humans are driving the progress of our civilization the rest are [[support]] that civilization so that the bright ones can do their work",0.032862186431884766,0.5862278938293457,0,1,0,62,"Successful"
"our policy if no reliable third party sources can [[be]] found on a topic then it [[should]] not [[have]] a separate article there is no well if there are never going to [[be]] third party sources then the article [[does]] not [[need]] them exceptions","our policy if no reliable third party sources can [[have]] found on a topic then it [[wished]] not [[enjoy]] a separate article there is no well if there are never going to [[constitute]] third party sources then the article [[am]] not [[suffice]] them exceptions",0.00019210577011108398,0.6855204105377197,0,1,0,208,"Successful"
"shut the fuck you up you [[big]] [[dick]] [[dumb]] jim bitch [[fuck]] ass [[jack]] [[pussy]] i fucked nineteen year old wife nigga done","shut the fuck you up you [[considerable]] [[dicks]] [[imbecilic]] jim bitch [[kissed]] ass [[jacques]] [[cat]] i fucked nineteen year old wife nigga done",0.000661313533782959,0.833473265171051,1,0,1,195,"Successful"
"[[cleaning]] [[woman]] are actually incapable of [[tangible]] love other than towards their children","[[rinsed]] [[women]] are actually incapable of [[substantive]] love other than towards their children",0.001753091812133789,0.6456027030944824,1,0,1,75,"Successful"
"lmao this is funny i i [[do]] not know if they would pay attention to ya though are the wwf board all jewish laugh out loud","lmao this is funny i i [[have]] not know if they would pay attention to ya though are the wwf board all jewish laugh out loud",0.003323197364807129,0.8310635685920715,0,1,0,39,"Successful"
"there are a [[very]] lot ruder fades in this bay [[area]] [[today]] compared [[specifically]] with... where was i used to [[live]]","there are a [[considerably]] lot ruder fades in this bay [[areas]] [[hoy]] compared [[principally]] with... where was i used to [[resident]]",0.00022226572036743164,0.004479527473449707,1,1,1,235,"Failed"
"oh my god you have just [[reminded]] me when are they on","oh my god you have just [[rappel]] me when are they on",0.0003173351287841797,0.9733786582946777,0,1,0,36,"Successful"
"what [[minutes]] [[sometimes]] i am not hoard lists and spending [[fucking]] hours [[make]] [[fuck]] all because no one loves me how many edits have you done [[countenance]] [[us]] remember you [[be]] [[so]] unintelligent and indeed pathetic you do not even use your own name","what [[mn]] [[fluently]] i am not hoard lists and spending [[sandbagged]] hours [[achieving]] [[shit]] all because no one loves me how many edits have you done [[approves]] [[we]] remember you [[ai]] [[well]] unintelligent and indeed pathetic you do not even use your own name",0.00017303228378295898,0.5629609823226929,1,0,1,292,"Successful"
"there s always [[fighting]] in the gaza strip no [[offense]] but that is like [[saying]] detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and [[hezbollah]] simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[sounds]] like israel wants a [[justification]] for invading another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world war two being a lebanese canadian this issue is of particular concern","there s always [[brawl]] in the gaza strip no [[infraction]] but that is like [[adage]] detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and [[hamas]] simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[wholesome]] like israel wants a [[motivated]] for invading another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world war two being a lebanese canadian this issue is of particular concern",0.0006911754608154297,0.5687391757965088,0,1,0,257,"Successful"
"hmmm new ios without [[new]] [[hardware]] to [[try]] on so far iphone announcements have been done at wwdc in the [[past]] numerous times already unless new ipod touch pops out of nowhere to [[demo]] it and bring siri to ipad will see tomorrow how it plays out","hmmm new ios without [[novel]] [[appliances]] to [[seek]] on so far iphone announcements have been done at wwdc in the [[olden]] numerous times already unless new ipod touch pops out of nowhere to [[protesters]] it and bring siri to ipad will see tomorrow how it plays out",0.00029969215393066406,0.5058013200759888,0,1,0,172,"Successful"
