"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"islam supporting [[muslims]] is just a [[fucking]] joke","islam supporting [[muslim]] is just a [[merde]] joke",0.011047780513763428,0.5806856155395508,1,0,1,48,"Successful"
"omg did you see that almost victim throw a prospect to [[scud]] the [[incompetent]] criminal with a gas pedal whatever need better gun [[control]] [[natural]] [[law]]","omg did you see that almost victim throw a prospect to [[rockets]] the [[tactless]] criminal with a gas pedal whatever need better gun [[controls]] [[intrinsic]] [[invoice]]",0.0017888545989990234,0.8224733471870422,1,0,1,134,"Successful"
"other that the [[fact]] that the initial see zoe ethics [[claims]] were patently not true from the beginning tripod also known as the red pen of doom","other that the [[been]] that the initial see zoe ethics [[requisitioning]] were patently not true from the beginning tripod also known as the red pen of doom",0.0009034872055053711,0.8581401705741882,0,1,0,86,"Successful"
"are you still talking shaking my head bitch i do not give a fuck what you are shut the fuck up talking to you just [[going]] around circles","are you still talking shaking my head bitch i do not give a fuck what you are shut the fuck up talking to you just [[letting]] around circles",0.017372310161590576,0.7498740553855896,0,1,0,45,"Successful"
"it what a slut disturbing to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut disturbing to read that the swedish foreign [[leader]] what a slut stabbed today",0.001301884651184082,0.6916434168815613,0,1,0,36,"Successful"
"references your recent [[edits]] to aston railway station [[have]] mostly been [[referenced]] [[thanks]] for that this is good [[practice]] but could you please address the relevant [[page]] numbers see wikipediaciting sources for more information","references your recent [[change]] to aston railway station [[be]] mostly been [[avowed]] [[recognise]] for that this is good [[convenient]] but could you please address the relevant [[p]] numbers see wikipediaciting sources for more information",0.00016927719116210938,0.6890969276428223,0,1,0,176,"Successful"
"i [[moved]] your question to talk mongoloid i hope that someone there can help you with it","i [[went]] your question to talk mongoloid i hope that someone there can help you with it",0.0009452700614929199,0.9936366081237793,0,1,0,49,"Successful"
"you are [[seriously]] a [[dick]] feel free to [[download]] delete my [[wikipedia]] [[email]] [[account]] i i don't [[care]] i cannot [[believe]] you it [[did]] not even [[give]] me there a [[chance]] to [[edit]] my [[new]] [[article]] you [[removed]] it [[literally]] 30 minutes behind after i [[originally]] only [[posted]] it [[penis]] move [[suck]] it","you are [[radically]] a [[bite]] feel free to [[junkyard]] delete my [[wiki]] [[messaging]] [[cont]] i i don't [[attention]] i cannot [[see]] you it [[does]] not even [[brings]] me there a [[option]] to [[changes]] my [[recent]] [[items]] you [[deleting]] it [[basically]] 30 minutes behind after i [[initially]] only [[earmarked]] it [[weenie]] move [[stroking]] it",0.00017058849334716797,0.0695837140083313,1,1,1,504,"Failed"
"[[wow]] then [[m]] like t [[scared]] as your worst but [[ha]]","[[hmmmm]] then [[metre]] like t [[affraid]] as your worst but [[owns]]",0.0007767677307128906,0.3821110725402832,1,1,1,107,"Failed"
"dalek i ve finally [[finished]] [[updating]] and [[polishing]] all the citations in dale and i have made a [[start]] on trimming the trivia and rewriting the sections which used to [[be]] full of one sentence paragraphs most [[notably]] the music section could you take a [[look]] at the article and [[let]] me know how it is looking to you and what if anything still [[needs]] work to get it through far thanks talk cont ribs","dalek i ve finally [[shut]] [[moderne]] and [[grind]] all the citations in dale and i have made a [[commence]] on trimming the trivia and rewriting the sections which used to [[represent]] full of one sentence paragraphs most [[mostly]] the music section could you take a [[listening]] at the article and [[going]] me know how it is looking to you and what if anything still [[compelled]] work to get it through far thanks talk cont ribs",0.00024634599685668945,0.5434086918830872,0,1,0,295,"Successful"
"[[pa]] sto it [[happens]] [[policies]] cuba bone secular","[[pennsylvania]] sto it [[happening]] [[politics]] cuba bone secular",0.01794034242630005,0.8052920699119568,1,0,1,42,"Successful"
"just got on twitter because of this video today imagine this i [[make]] a [[report]] on [[women]] yelling you names and how [[people]] are all [[liar]] and [[asshole]] you are without [[reason]] would you [[be]] angry of yourself you would be it s a [[hell]] with me you can [[fuck]] hard to get some rapefugee","just got on twitter because of this video today imagine this i [[creations]] a [[statement]] on [[girls]] yelling you names and how [[locals]] are all [[lurks]] and [[gomer]] you are without [[motifs]] would you [[pose]] angry of yourself you would be it s a [[cathouse]] with me you can [[shagged]] hard to get some rapefugee",0.00039142370223999023,0.5890531539916992,1,0,1,345,"Successful"
"us specialized education administrators can even use a [[ton]] [[project]] of [[rethinking]] scot versus maga into rednationrising","us specialized education administrators can even use a [[votre]] [[suggestions]] of [[revisions]] scot versus maga into rednationrising",0.00040847063064575195,0.7128417491912842,1,0,1,88,"Successful"
"the tesco [[advert]] is very diverse you can [[bet]] next time all the other supermarkets will be copying this strategy","the tesco [[pubs]] is very diverse you can [[bankroll]] next time all the other supermarkets will be copying this strategy",0.000539243221282959,0.5962494611740112,0,1,0,81,"Successful"
"blue collar roots adam s imdb mini biography says h is mom what a [[slut]] a sex therapist and his dad what a slut a while he did apparently have blue collar [[jobs]] if imdb is correct i think it is misleading to [[say]] he came from blue collar roots","blue collar roots adam s imdb mini biography says h is mom what a [[fuckin]] a sex therapist and his dad what a slut a while he did apparently have blue collar [[job]] if imdb is correct i think it is misleading to [[speak]] he came from blue collar roots",0.0010836124420166016,0.6691892147064209,0,1,0,161,"Successful"
"[[systemic]] [[violence]] is yet violence [[simply]] it should not be a [[surprise]] if you [[be]] [[disastrous]] they [[represent]] always [[love]] [[violent]]","[[structural]] [[mistreatment]] is yet violence [[candidly]] it should not be a [[suprise]] if you [[ai]] [[subversive]] they [[representatives]] always [[luv]] [[extreme]]",0.00017637014389038086,0.6605423092842102,1,0,1,262,"Successful"
"perhaps four or [[five]] percent of all humans are driving the progress of our civilization the rest are supporting that civilization so that the [[bright]] ones can do their work","perhaps four or [[three]] percent of all humans are driving the progress of our civilization the rest are supporting that civilization so that the [[lustrous]] ones can do their work",0.0044609904289245605,0.5094528198242188,0,1,0,42,"Successful"
"our policy if no reliable third party sources can [[be]] found on a topic then it [[should]] not [[have]] a separate article there is no well if there are never going to [[be]] third party sources then the article [[does]] not [[need]] them exceptions","our policy if no reliable third party sources can [[represent]] found on a topic then it [[wished]] not [[enjoy]] a separate article there is no well if there are never going to [[constitute]] third party sources then the article [[am]] not [[suffice]] them exceptions",0.0001628398895263672,0.7884114980697632,0,1,0,209,"Successful"
"[[shut]] the fuck you up you [[big]] dick [[dumb]] jim bitch [[fuck]] ass [[jack]] [[pussy]] i fucked nineteen year old wife nigga done","[[nears]] the fuck you up you [[sizable]] dick [[imbecilic]] jim bitch [[merde]] ass [[jacks]] [[pussycat]] i fucked nineteen year old wife nigga done",0.0007495284080505371,0.5168078541755676,1,0,1,180,"Successful"
"[[cleaning]] [[woman]] are actually incapable of tangible love other than towards their children","[[rinsed]] [[mesdames]] are actually incapable of tangible love other than towards their children",0.01625269651412964,0.9679193496704102,1,0,1,60,"Successful"
"lmao this is funny i i do not know if they would pay attention to ya though are the wwf board all jewish [[laugh]] out loud","lmao this is funny i i do not know if they would pay attention to ya though are the wwf board all jewish [[hilarity]] out loud",0.0009758472442626953,0.5132952332496643,0,1,0,56,"Successful"
"there are a [[very]] [[lot]] ruder [[fades]] in this bay [[area]] [[today]] compared [[specifically]] with... where was i used to [[live]]","there are a [[considerably]] [[shipments]] ruder [[disintegrates]] in this bay [[scope]] [[date]] compared [[principally]] with... where was i used to [[livelihood]]",0.00018709897994995117,0.00871497392654419,1,1,1,240,"Failed"
"oh my god you have just [[reminded]] me when are they on","oh my god you have just [[rappel]] me when are they on",0.00029414892196655273,0.670642614364624,0,1,0,36,"Successful"
"what [[minutes]] [[sometimes]] i am not hoard lists and [[spending]] [[fucking]] hours [[make]] fuck all because no one loves me how many edits have you done [[countenance]] [[us]] remember you [[be]] [[so]] unintelligent and indeed [[pathetic]] you do not even use your own name","what [[mn]] [[typically]] i am not hoard lists and [[expend]] [[gorram]] hours [[achieving]] fuck all because no one loves me how many edits have you done [[approves]] [[we]] remember you [[se]] [[where]] unintelligent and indeed [[pitiable]] you do not even use your own name",0.00026661157608032227,0.5171754956245422,1,0,1,314,"Successful"
"is that watercress with the dessert [[mr]]","is that watercress with the dessert [[herr]]",0.04634064435958862,0.865612268447876,0,1,0,15,"Successful"
"there s always [[fighting]] in the gaza strip no [[offense]] but that is like [[saying]] detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and [[hezbollah]] simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[sounds]] like israel wants a justification for [[invading]] another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france [[early]] on in world war two being a lebanese canadian this issue is of particular concern","there s always [[tackle]] in the gaza strip no [[felon]] but that is like [[adage]] detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and [[hamas]] simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[wholesome]] like israel wants a justification for [[pervades]] another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france [[expeditiously]] on in world war two being a lebanese canadian this issue is of particular concern",0.0006542801856994629,0.5340451002120972,0,1,0,255,"Successful"
