"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"fear they might have intellectual [[property]] [[issues]] about donating coordinates to [[wikipedia]] there are certainly a number of iphone apps that can show you the nearest features on wikipedia to your current location being a good example","fear they might have intellectual [[monarchy]] [[questions]] about donating coordinates to [[aka]] there are certainly a number of iphone apps that can show you the nearest features on wikipedia to your current location being a good example",0.00024956464767456055,0.9602674245834351,0,1,0,46,"Successful"
"we are a [[faggot]] like the hadfield","we are a [[cocksucker]] like the hadfield",0.0003108978271484375,0.00035309791564941406,1,1,1,6,"Failed"
"you guys did not put up much of a fight in tigris the fall of the dash is on an [[accelerating]] curve islam","you guys did not put up much of a fight in tigris the fall of the dash is on an [[speeded]] curve islam",0.08409053087234497,0.970079243183136,0,1,0,22,"Successful"
"[[think]] how it fuck you","[[thought]] how it fuck you",0.0009844303131103516,0.0026502609252929688,1,1,1,7,"Failed"
"ok then at least i do [[non]] like fiddling boys corresponding you do bitch","ok then at least i do [[no]] like fiddling boys corresponding you do bitch",0.03372400999069214,0.7347756624221802,1,0,1,20,"Successful"
"okay a [[cross]] quote from the bible for [[fuck]] is uses are not the penis connotation usually connected to [[masturbation]] but the case of fuck or fuck your is invoked to incite additional disgust or further anger or outrage for example that if or you that is a bit worse than saying is not taking a good mate [[come]] back just put it all up and quit being a [[douche]]","okay a [[croce]] quote from the bible for [[fucked]] is uses are not the penis connotation usually connected to [[fingering]] but the case of fuck or fuck your is invoked to incite additional disgust or further anger or outrage for example that if or you that is a bit worse than saying is not taking a good mate [[ocme]] back just put it all up and quit being a [[knucklehead]]",0.0009556412696838379,0.017656683921813965,1,1,1,100,"Failed"
"i am decent at [[editing]] no worries","i am decent at [[edtiing]] no worries",0.00029009580612182617,0.00086212158203125,0,0,0,14,"Failed"
"i do not know who niggas play me to deface with [[tears]] of joy i can show you better than i can tell you the bitch","i do not know who niggas play me to deface with [[tear]] of joy i can show you better than i can tell you the bitch",0.03894662857055664,0.6856116652488708,0,1,0,22,"Successful"
"please does not invent an on my side louisphilippecharles has not attacked anyone indeed and i have not attacked him it is obvious wpor is very [[clear]] users cannot [[conclude]] anything from sources if the source does not clearly say that i have made available wiki policies which say that your texts cannot be [[used]] as sources when it [[comes]] to this matter because they do not [[address]] the matter both the spanish and the italian wikipedia translate there is no reason to refer to him as and not refer to anne of austria as ana the austria or anne d auricle wink or smirk","please does not invent an on my side louisphilippecharles has not attacked anyone indeed and i have not attacked him it is obvious wpor is very [[claer]] users cannot [[finalised]] anything from sources if the source does not clearly say that i have made available wiki policies which say that your texts cannot be [[using]] as sources when it [[arrive]] to this matter because they do not [[deal]] the matter both the spanish and the italian wikipedia translate there is no reason to refer to him as and not refer to anne of austria as ana the austria or anne d auricle wink or smirk",0.0005791187286376953,0.0017673969268798828,0,0,0,100,"Failed"
"g men love dicks [[cause]] that [[goes]] why they [[sleep]] when","g men love dicks [[motive]] that [[va]] why they [[slepe]] when",0.0010021328926086426,0.247303307056427,1,1,1,41,"Failed"
"head [[heads]] are a failure","head [[chefs]] are a failure",0.00304412841796875,0.13057619333267212,1,1,1,24,"Failed"
"moscow the [[sun]] is [[probably]] a [[plague]] does [[russia]] the [[terrible]]","moscow the [[soleil]] is [[proabbly]] a [[ravage]] does [[russe]] the [[gruesome]]",0.0008009076118469238,0.7343126535415649,1,0,1,50,"Successful"
"he is a jew someone put in the appropriate category [[please]]","he is a jew someone put in the appropriate category [[inviting]]",0.004035472869873047,0.9192553162574768,0,1,0,18,"Successful"
"the background [[section]] [[already]] [[links]] to that article as cited in further reading when i [[added]] it i [[thought]] it s best to just [[cite]] it as further reading rather than include [[every]] single [[detail]] from it into this article it is not what one [[would]] call balanced material","the background [[article]] [[ever]] [[bound]] to that article as cited in further reading when i [[adds]] it i [[ideology]] it s best to just [[quoting]] it as further reading rather than include [[whole]] single [[accuracy]] from it into this article it is not what one [[gotta]] call balanced material",0.00013816356658935547,0.003538072109222412,0,0,0,100,"Failed"
"islam supporting [[muslims]] is just a [[fucking]] joke","islam supporting [[moslems]] is just a [[frakking]] joke",0.011047780513763428,0.9566434621810913,1,0,1,28,"Successful"
"omg did you see that almost victim throw a prospect to [[scud]] the [[incompetent]] criminal with a gas pedal whatever need better gun [[control]] [[natural]] [[law]]","omg did you see that almost victim throw a prospect to [[scdu]] the [[capable]] criminal with a gas pedal whatever need better gun [[controls]] [[understandably]] [[alw]]",0.0017888545989990234,0.6872752904891968,1,0,1,73,"Successful"
"other that the [[fact]] that the initial see zoe ethics [[claims]] were patently not true from the beginning tripod also known as the red pen of doom","other that the [[done]] that the initial see zoe ethics [[pretensions]] were patently not true from the beginning tripod also known as the red pen of doom",0.0009034872055053711,0.574211835861206,0,1,0,38,"Successful"
"are you still talking shaking my head bitch i do not give a fuck what you are shut the fuck up talking to you just [[going]] around circles","are you still talking shaking my head bitch i do not give a fuck what you are shut the fuck up talking to you just [[letting]] around circles",0.017372310161590576,0.7498740553855896,0,1,0,25,"Successful"
"it what a slut disturbing to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut disturbing to read that the swedish foreign [[presidente]] what a slut stabbed today",0.001301884651184082,0.931073009967804,0,1,0,21,"Successful"
"references your recent [[edits]] to [[aston]] [[railway]] station have mostly been [[referenced]] [[thanks]] for that this is [[good]] practice but could you please address the [[relevant]] [[page]] [[numbers]] see wikipediaciting sources for more information","references your recent [[changes]] to [[maserati]] [[train]] station have mostly been [[alluded]] [[acknowledgement]] for that this is [[best]] practice but could you please address the [[appropriate]] [[forehead]] [[number]] see wikipediaciting sources for more information",0.00016927719116210938,0.0201147198677063,0,0,0,83,"Failed"
"i [[moved]] your question to talk mongoloid i hope that someone there can help you with it","i [[omved]] your question to talk mongoloid i hope that someone there can help you with it",0.0009452700614929199,0.7757607102394104,0,1,0,19,"Successful"
"you are [[seriously]] a [[dick]] feel free to [[download]] delete my [[wikipedia]] [[email]] account i i don't care i cannot believe you it did not even give me there a chance to edit my [[new]] article you removed it literally 30 minutes [[behind]] after i originally only posted it [[penis]] move suck it","you are [[serioulsy]] a [[mouthful]] feel free to [[downloads]] delete my [[wikpiedia]] [[mailroom]] account i i don't care i cannot believe you it did not even give me there a chance to edit my [[enw]] article you removed it literally 30 minutes [[bheind]] after i originally only posted it [[noodle]] move suck it",0.00017058849334716797,0.002273261547088623,1,1,1,100,"Failed"
"wow then m like t [[scared]] as your [[worst]] but [[ha]]","wow then m like t [[fearful]] as your [[trickiest]] but [[got]]",0.0007767677307128906,0.10767263174057007,1,1,1,22,"Failed"
"dalek i ve finally [[finished]] [[updating]] and polishing all the citations in dale and i have made a start on trimming the trivia and rewriting the sections which [[used]] to be full of one sentence paragraphs most [[notably]] the music section could you take a look at the article and [[let]] me know how it is looking to you and what if anything still [[needs]] work to get it through far thanks talk cont ribs","dalek i ve finally [[complete]] [[freshen]] and polishing all the citations in dale and i have made a start on trimming the trivia and rewriting the sections which [[usage]] to be full of one sentence paragraphs most [[ontably]] the music section could you take a look at the article and [[elt]] me know how it is looking to you and what if anything still [[must]] work to get it through far thanks talk cont ribs",0.00024634599685668945,0.0034856200218200684,0,0,0,100,"Failed"
"pa sto it happens policies cuba [[bone]] [[secular]]","pa sto it happens policies cuba [[bones]] [[unremarkable]]",0.01794034242630005,0.7728883624076843,1,0,1,30,"Successful"
"just got on twitter because of this video today imagine this i [[make]] a [[report]] on [[women]] yelling you names and how people are all [[liar]] and [[asshole]] you are without [[reason]] would you be angry of yourself you would be it s a [[hell]] with me you can fuck hard to get some [[rapefugee]]","just got on twitter because of this video today imagine this i [[amke]] a [[reported]] on [[girls]] yelling you names and how people are all [[lair]] and [[sashole]] you are without [[motifs]] would you be angry of yourself you would be it s a [[whorehouse]] with me you can fuck hard to get some [[raepfugee]]",0.00039142370223999023,0.024678349494934082,1,1,1,100,"Failed"
"[[us]] specialized education administrators can [[even]] [[use]] a [[ton]] [[project]] of [[rethinking]] [[scot]] [[versus]] maga into [[rednationrising]]","[[usa]] specialized education administrators can [[also]] [[usage]] a [[otn]] [[programmes]] of [[erthinking]] [[scots]] [[vs]] maga into [[rednaitonrising]]",0.00040847063064575195,0.2983616590499878,1,1,1,89,"Failed"
"the tesco [[advert]] is very diverse you can [[bet]] [[next]] time all the other supermarkets will be [[copying]] this strategy","the tesco [[davert]] is very diverse you can [[chickened]] [[upcoming]] time all the other supermarkets will be [[photocopied]] this strategy",0.000539243221282959,0.7020028829574585,0,1,0,48,"Successful"
"blue collar roots adam s imdb mini biography says h is mom what a [[slut]] a sex therapist and his dad what a slut a while he did apparently have blue collar [[jobs]] if imdb is correct i think it is misleading to [[say]] he came from blue collar roots","blue collar roots adam s imdb mini biography says h is mom what a [[slutty]] a sex therapist and his dad what a slut a while he did apparently have blue collar [[labor]] if imdb is correct i think it is misleading to [[told]] he came from blue collar roots",0.0010836124420166016,0.7869731187820435,0,1,0,62,"Successful"
"[[systemic]] violence is [[yet]] [[violence]] [[simply]] it should not be a surprise if you be [[disastrous]] they [[represent]] [[always]] [[love]] violent","[[methodology]] violence is [[still]] [[violecne]] [[mere]] it should not be a surprise if you be [[dire]] they [[represetn]] [[invariably]] [[iike]] violent",0.00017637014389038086,0.08431464433670044,1,1,1,88,"Failed"
"perhaps four or [[five]] percent of all humans are driving the progress of our civilization the rest are supporting that civilization so that the bright ones can do their work","perhaps four or [[v]] percent of all humans are driving the progress of our civilization the rest are supporting that civilization so that the bright ones can do their work",0.0044609904289245605,0.5761310458183289,0,1,0,26,"Successful"
"our [[policy]] if no reliable [[third]] party sources can be [[found]] on a [[topic]] then it should not have a [[separate]] article there is no well if there are never [[going]] to be [[third]] party sources then the article does not [[need]] them exceptions","our [[politician]] if no reliable [[three]] party sources can be [[find]] on a [[matters]] then it should not have a [[segregated]] article there is no well if there are never [[go]] to be [[tertiary]] party sources then the article does not [[necessary]] them exceptions",0.0001628398895263672,0.004062294960021973,0,0,0,100,"Failed"
"[[shut]] the fuck you up you [[big]] dick [[dumb]] jim [[bitch]] [[fuck]] ass [[jack]] [[pussy]] i fucked nineteen year old wife nigga done","[[nears]] the fuck you up you [[grands]] dick [[dubm]] jim [[blackguard]] [[fcuk]] ass [[jacks]] [[pussycat]] i fucked nineteen year old wife nigga done",0.0007495284080505371,0.3911222219467163,1,1,1,100,"Failed"
"[[cleaning]] [[woman]] are [[actually]] incapable of tangible love other than towards their children","[[cleansed]] [[wmoan]] are [[admittedly]] incapable of tangible love other than towards their children",0.01625269651412964,0.7170436382293701,1,0,1,36,"Successful"
"lmao this is funny i i do not know if they would pay [[attention]] to ya though are the wwf board all jewish [[laugh]] out loud","lmao this is funny i i do not know if they would pay [[heed]] to ya though are the wwf board all jewish [[laguh]] out loud",0.0009758472442626953,0.7152252197265625,0,1,0,36,"Successful"
"there are a very [[lot]] [[ruder]] fades in this bay area [[today]] compared [[specifically]] with... where was i [[used]] to [[live]]","there are a very [[lots]] [[eckhardt]] fades in this bay area [[nowadays]] compared [[specifcially]] with... where was i [[uses]] to [[lived]]",0.00018709897994995117,0.0022553205490112305,1,1,1,83,"Failed"
"oh my god you have just [[reminded]] me when are they on","oh my god you have just [[recall]] me when are they on",0.00029414892196655273,0.8149879574775696,0,1,0,15,"Successful"
"what [[minutes]] [[sometimes]] i am not hoard lists and spending fucking hours [[make]] fuck all because no one loves me how many edits have you done [[countenance]] [[us]] remember you be so unintelligent and [[indeed]] [[pathetic]] you do not even use your own name","what [[recording]] [[intermittently]] i am not hoard lists and spending fucking hours [[doing]] fuck all because no one loves me how many edits have you done [[countersigned]] [[ons]] remember you be so unintelligent and [[admittedly]] [[pitiable]] you do not even use your own name",0.00026661157608032227,0.07833445072174072,1,1,1,100,"Failed"
"is that watercress with the dessert [[mr]]","is that watercress with the dessert [[herr]]",0.04634064435958862,0.865612268447876,0,1,0,14,"Successful"
"there s always [[fighting]] in the gaza strip no [[offense]] but that is [[like]] saying detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[sounds]] like israel wants a justification for invading another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world war two being a lebanese canadian this issue is of particular concern","there s always [[figthing]] in the gaza strip no [[crime]] but that is [[love]] saying detroit has a high crime rate it is not news however did not hamas kidnap two soldiers a month ago and hezbollah simply did a copycat attack in lebanon northern israel i am not one to normally be racist but that [[sonora]] like israel wants a justification for invading another sovereign nation lebanon for either annexation or to attack israel like how germany invaded benelux to defeat france early on in world war two being a lebanese canadian this issue is of particular concern",0.0006542801856994629,0.02349179983139038,0,0,0,100,"Failed"
