"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the background [[section]] [[already]] [[links]] to that article as [[cited]] in further [[reading]] when i [[added]] it i [[thought]] it s [[best]] to just [[cite]] it as further [[reading]] [[rather]] than [[include]] [[every]] single [[detail]] from it into this [[article]] it is not what [[one]] [[would]] [[call]] [[balanced]] [[material]]","the background [[sectino]] [[aUlready]] [[lVinks]] to that article as [[icted]] in further [[erading]] when i [[addAed]] it i [[thoueht]] it s [[beXt]] to just [[wite]] it as further [[relding]] [[rathTer]] than [[inclade]] [[eGvery]] single [[Uetail]] from it into this [[aruicle]] it is not what [[ne]] [[wouyd]] [[clal]] [[blanced]] [[mNaterial]]",0.0008310079574584961,0.6458457708358765,0,1,0,108,"Successful"
"[[islam]] supporting [[muslims]] is just a fucking joke","[[ilsam]] supporting [[msulims]] is just a fucking joke",0.020422160625457764,0.5841249227523804,1,0,1,14,"Successful"
"omg did you [[see]] that [[almost]] [[victim]] [[throw]] a [[prospect]] to scud the [[incompetent]] criminal with a gas pedal whatever need better gun [[control]] [[natural]] [[law]]","omg did you [[se]] that [[amlost]] [[viciim]] [[thriow]] a [[prsopect]] to scud the [[incompeent]] criminal with a gas pedal whatever need better gun [[cntrol]] [[ntaural]] [[lw]]",0.002591073513031006,0.7489537596702576,1,0,1,54,"Successful"
"other that the fact that the initial see zoe ethics [[claims]] were patently not true from the beginning tripod also [[known]] as the red pen of doom","other that the fact that the initial see zoe ethics [[cliams]] were patently not true from the beginning tripod also [[Yknown]] as the red pen of doom",0.009428143501281738,0.8502852916717529,0,1,0,24,"Successful"
"are you still talking shaking my head bitch i do not [[give]] a fuck what you are shut the fuck up talking to you just going around circles","are you still talking shaking my head bitch i do not [[mive]] a fuck what you are shut the fuck up talking to you just going around circles",0.06393349170684814,0.770759105682373,0,1,0,18,"Successful"
"it what a slut disturbing to read that the swedish foreign [[minister]] what a slut stabbed today","it what a slut disturbing to read that the swedish foreign [[minisAter]] what a slut stabbed today",0.01490086317062378,0.6830791234970093,0,1,0,14,"Successful"
"references your recent [[edits]] to aston railway [[station]] have [[mostly]] been referenced [[thanks]] for that this is good [[practice]] but [[could]] you please address the relevant page [[numbers]] see wikipediaciting [[sources]] for more information","references your recent [[edmits]] to aston railway [[stzation]] have [[mostyl]] been referenced [[tanks]] for that this is good [[pracjice]] but [[cold]] you please address the relevant page [[numbXrs]] see wikipediaciting [[sourWes]] for more information",0.0010097622871398926,0.692423939704895,0,1,0,57,"Successful"
"i [[moved]] your [[question]] to talk mongoloid i hope that someone there can help you with it","i [[movec]] your [[qeustion]] to talk mongoloid i hope that someone there can help you with it",0.0019434094429016113,0.9931173324584961,0,1,0,16,"Successful"
"you are [[seriously]] a [[dick]] [[feel]] free to [[download]] [[delete]] my [[wikipedia]] [[email]] account i i don't [[care]] i [[cannot]] believe you it did not [[even]] give me there a [[chance]] to edit my [[new]] [[article]] you [[removed]] it [[literally]] [[30]] minutes [[behind]] after i [[originally]] only [[posted]] it [[penis]] [[move]] [[suck]] it","you are [[seWriously]] a [[diTck]] [[fele]] free to [[downlodd]] [[dlete]] my [[wikipedai]] [[Rmail]] account i i don't [[Kare]] i [[canot]] believe you it did not [[veen]] give me there a [[chanec]] to edit my [[neA]] [[arLticle]] you [[resmoved]] it [[literlaly]] [[H30]] minutes [[behnd]] after i [[orignially]] only [[poTted]] it [[pefnis]] [[mfove]] [[sucVk]] it",0.001996457576751709,0.04240703582763672,1,1,1,139,"Failed"
"wow then m [[like]] t [[scared]] as your [[worst]] but [[ha]]","wow then m [[ilke]] t [[csared]] as your [[wrst]] but [[ah]]",0.006981849670410156,0.5210834741592407,1,0,1,26,"Successful"
"dalek i ve [[finally]] [[finished]] [[updating]] and [[polishing]] all the [[citations]] in dale and i have [[made]] a [[start]] on trimming the trivia and rewriting the [[sections]] which [[used]] to be full of [[one]] [[sentence]] [[paragraphs]] most [[notably]] the music [[section]] [[could]] you take a [[look]] at the article and let me know how it is looking to you and what if anything still needs work to get it through far thanks talk cont ribs","dalek i ve [[inally]] [[finGished]] [[udating]] and [[polDishing]] all the [[citaions]] in dale and i have [[madz]] a [[starA]] on trimming the trivia and rewriting the [[setions]] which [[uKed]] to be full of [[onS]] [[snetence]] [[paragrapsh]] most [[notYbly]] the music [[secCtion]] [[cZould]] you take a [[ljok]] at the article and let me know how it is looking to you and what if anything still needs work to get it through far thanks talk cont ribs",0.0010824203491210938,0.7383909225463867,0,1,0,101,"Successful"
"[[pa]] [[sto]] it [[happens]] policies cuba [[bone]] [[secular]]","[[ap]] [[sso]] it [[hpapens]] policies cuba [[Sbone]] [[seuclar]]",0.03041064739227295,0.8087652325630188,1,0,1,32,"Successful"
"just got on twitter because of this video today [[imagine]] this i make a report on [[women]] [[yelling]] you names and how people are all [[liar]] and [[asshole]] you are [[without]] reason would you be angry of yourself you would be it s a [[hell]] with me you can fuck hard to get some [[rapefugee]]","just got on twitter because of this video today [[imagie]] this i make a report on [[wmoen]] [[telling]] you names and how people are all [[lcar]] and [[asshoel]] you are [[witout]] reason would you be angry of yourself you would be it s a [[helCl]] with me you can fuck hard to get some [[rapfeugee]]",0.0028177499771118164,0.5476257801055908,1,0,1,72,"Successful"
"[[us]] specialized [[education]] administrators can even use a [[ton]] project of rethinking scot versus maga into rednationrising","[[s]] specialized [[educatiYon]] administrators can even use a [[tLn]] project of rethinking scot versus maga into rednationrising",0.0038022398948669434,0.6394981145858765,1,0,1,30,"Successful"
"the tesco [[advert]] is very diverse you can bet [[next]] time all the other [[supermarkets]] will be [[copying]] this [[strategy]]","the tesco [[adPvert]] is very diverse you can bet [[nGext]] time all the other [[supermakrets]] will be [[copHying]] this [[stratZegy]]",0.0029296875,0.8006621599197388,0,1,0,42,"Successful"
"[[blue]] collar roots adam s imdb mini [[biography]] says h is mom what a slut a sex [[therapist]] and his dad what a slut a while he did apparently have blue [[collar]] [[jobs]] if imdb is correct i think it is misleading to say he came from [[blue]] [[collar]] roots","[[ble]] collar roots adam s imdb mini [[biogrwphy]] says h is mom what a slut a sex [[herapist]] and his dad what a slut a while he did apparently have blue [[Lcollar]] [[oobs]] if imdb is correct i think it is misleading to say he came from [[blJe]] [[collXr]] roots",0.00286257266998291,0.7734600305557251,0,1,0,64,"Successful"
"[[systemic]] [[violence]] is [[yet]] [[violence]] [[simply]] it should not be a [[surprise]] if you be [[disastrous]] they [[represent]] [[always]] [[love]] [[violent]]","[[systecic]] [[viozence]] is [[eyt]] [[vioKlence]] [[sipmly]] it should not be a [[surprisU]] if you be [[disaistrous]] they [[repfesent]] [[awlays]] [[lvoe]] [[viloent]]",0.0017278194427490234,0.6224691867828369,1,0,1,55,"Successful"
"perhaps four or five percent of all humans are driving the progress of our civilization the rest are [[supporting]] that civilization so that the bright [[ones]] can do their work","perhaps four or five percent of all humans are driving the progress of our civilization the rest are [[supportSing]] that civilization so that the bright [[noes]] can do their work",0.02316814661026001,0.9104921817779541,0,1,0,23,"Successful"
"now the players need to learn swimming near era of commentary would be like that what a slut a [[fast]] swim between the wickets rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing shamanic","now the players need to learn swimming near era of commentary would be like that what a slut a [[ast]] swim between the wickets rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing shamanic",0.38057106733322144,0.9706502556800842,0,1,0,31,"Successful"
"our policy if no reliable third party sources can be [[found]] on a [[topic]] then it should not have a [[separate]] [[article]] there is no well if there are never [[going]] to be [[third]] [[party]] [[sources]] then the [[article]] does not [[need]] them [[exceptions]]","our policy if no reliable third party sources can be [[fond]] on a [[tEpic]] then it should not have a [[seMarate]] [[artile]] there is no well if there are never [[oging]] to be [[thirSd]] [[paty]] [[suorces]] then the [[raticle]] does not [[ened]] them [[exceptinos]]",0.0009211301803588867,0.8805793523788452,0,1,0,67,"Successful"
"shut the fuck you up you [[big]] [[dick]] [[dumb]] jim bitch fuck ass [[jack]] pussy i fucked [[nineteen]] year old wife nigga done","shut the fuck you up you [[ig]] [[dicc]] [[dumy]] jim bitch fuck ass [[jcak]] pussy i fucked [[ninetFeen]] year old wife nigga done",0.003939449787139893,0.3453247547149658,1,1,1,89,"Failed"
"[[cleaning]] [[woman]] are actually incapable of tangible love other than towards their children","[[cleaniUng]] [[owman]] are actually incapable of tangible love other than towards their children",0.047746360301971436,0.643301248550415,1,0,1,16,"Successful"
"lmao this is funny i i do not know if they would pay attention to ya though are the wwf board all jewish [[laugh]] out loud","lmao this is funny i i do not know if they would pay attention to ya though are the wwf board all jewish [[laguh]] out loud",0.07222700119018555,0.9504925608634949,0,1,0,18,"Successful"
"there are a very lot [[ruder]] fades in this [[bay]] area [[today]] compared [[specifically]] with... where was i used to live","there are a very lot [[rudr]] fades in this [[aby]] area [[toady]] compared [[sepcifically]] with... where was i used to live",0.0017405152320861816,0.0041558146476745605,1,1,1,51,"Failed"
"oh my [[god]] you have just [[reminded]] me when are they on","oh my [[gdo]] you have just [[remindej]] me when are they on",0.001543879508972168,0.5669230222702026,0,1,0,12,"Successful"
"what [[minutes]] [[sometimes]] i am not [[hoard]] lists and [[spending]] [[fucking]] hours [[make]] [[fuck]] all because no one [[loves]] me how many [[edits]] have you done [[countenance]] [[us]] [[remember]] you be so [[unintelligent]] and [[indeed]] [[pathetic]] you do not even use your own [[name]]","what [[inutes]] [[someties]] i am not [[hoadr]] lists and [[spenTding]] [[fcking]] hours [[mae]] [[ufck]] all because no one [[loVes]] me how many [[gedits]] have you done [[countenanEce]] [[u]] [[remembeEr]] you be so [[uninteJlligent]] and [[idneed]] [[pathetc]] you do not even use your own [[nmae]]",0.0021933913230895996,0.2966541051864624,1,1,1,114,"Failed"
